transaction_id,transaction_date,entity,business_unit,cost_center,account_code,account_name,account_category,scenario,amount,currency,source_system
TXN0015393,2023-08-15,France,B2B,Corporate Sales,4000,Product Revenue,Revenue,Actual,55961.95,EUR,ERP
TXN0009072,2023-03-07,Spain,Retail,Retail Operations,4010,Service Revenue,Revenue,Budget,30755.0,EUR,ERP
TXN0014601,2023-06-03,France,B2B,Finance,6400,Marketing Spend,OPEX,Actual,-6817.06,EUR,ERP
TXN0004904,2024-06-10,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-17380.47,EUR,ERP
TXN0006423,2023-05-08,Germany,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,30053.59,EUR,CRM
TXN0010060,2023-01-19,Spain,Retail,Sales,6400,Marketing Spend,OPEX,Actual,-2035.31,EUR,ERP
TXN0009361,2024-06-08,Spain,Retail,Sales,6500,Professional Services,OPEX,Budget,-4618.21,EUR,CRM
TXN0017122,2023-08-11,Germany,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-9939.82,EUR,ERP
TXN0005715,2024-11-30,Germany,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-14325.41,EUR,Planning
TXN0016672,2024-05-15,Germany,B2B,Finance,5000,Cost of Goods Sold,COGS,Budget,-28461.8,EUR,Planning
TXN0014098,2024-01-08,France,B2B,Finance,5000,Cost of Goods Sold,COGS,Actual,-23774.59,EUR,ERP
TXN0006868,2023-07-01,Germany,Retail,Sales,6100,Salaries,OPEX,Actual,-19680.21,EUR,Planning
TXN0015686,2023-02-21,France,Retail,Sales,6100,Salaries,OPEX,Budget,-11366.4,EUR,ERP
TXN0008388,2024-09-03,France,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,31995.11,EUR,CRM
TXN0009680,2023-04-25,France,Digital,IT & Data,4000,Product Revenue,Revenue,Actual,73356.12,EUR,ERP
TXN0016122,2024-04-17,France,Digital,Marketing,5000,Cost of Goods Sold,COGS,Actual,-8675.69,EUR,ERP
TXN0007248,2024-09-02,France,Retail,Retail Operations,6200,Cloud & Software,OPEX,Budget,-6142.86,EUR,CRM
TXN0008539,2023-01-21,Germany,B2B,Finance,4000,Product Revenue,Revenue,Actual,45798.8,EUR,ERP
TXN0004623,2024-08-27,Spain,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-6798.1,EUR,Planning
TXN0003283,2024-12-09,Spain,B2B,Finance,6300,Travel & Expenses,OPEX,Budget,-11646.1,EUR,ERP
TXN0010688,2024-03-01,France,Retail,Retail Operations,6500,Professional Services,OPEX,Actual,-2433.76,EUR,ERP
TXN0001167,2023-01-17,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-24354.47,EUR,Planning
TXN0006614,2023-02-15,Germany,Retail,Retail Operations,6400,Marketing Spend,OPEX,Budget,-7563.91,EUR,ERP
TXN0019210,2023-05-14,Germany,Retail,Sales,6100,Salaries,OPEX,Actual,-3934.6,EUR,ERP
TXN0010712,2024-11-09,France,Retail,Sales,6100,Salaries,OPEX,Actual,-2600.36,EUR,CRM
TXN0015498,2023-07-30,Spain,B2B,Corporate Sales,4000,Product Revenue,Revenue,Actual,59674.49,EUR,ERP
TXN0019853,2024-06-17,France,B2B,Corporate Sales,6400,Marketing Spend,OPEX,Actual,-3453.94,EUR,CRM
TXN0010496,2023-05-28,Spain,Retail,Retail Operations,6400,Marketing Spend,OPEX,Budget,-35945.02,EUR,ERP
TXN0012999,2023-06-20,France,B2B,Corporate Sales,4010,Service Revenue,Revenue,Budget,95031.63,EUR,ERP
TXN0001784,2024-11-29,Germany,B2B,Corporate Sales,6300,Travel & Expenses,OPEX,Actual,-11279.35,EUR,CRM
TXN0001414,2024-08-01,Germany,Retail,Retail Operations,6300,Travel & Expenses,OPEX,Actual,-6878.35,EUR,ERP
TXN0001131,2023-10-25,France,Retail,Sales,6400,Marketing Spend,OPEX,Budget,-9953.92,EUR,CRM
TXN0006378,2023-04-15,France,Digital,IT & Data,6100,Salaries,OPEX,Budget,-10293.25,EUR,ERP
TXN0015256,2024-10-21,France,Retail,Sales,4000,Product Revenue,Revenue,Actual,18905.73,EUR,ERP
TXN0004529,2023-11-21,France,Digital,Marketing,6500,Professional Services,OPEX,Budget,-1921.72,EUR,ERP
TXN0013714,2023-06-20,Spain,Digital,IT & Data,6500,Professional Services,OPEX,Actual,-2421.07,EUR,Planning
TXN0015890,2024-03-12,Spain,B2B,Finance,4010,Service Revenue,Revenue,Actual,32623.7,EUR,ERP
TXN0007153,2023-04-13,Germany,Digital,IT & Data,6500,Professional Services,OPEX,Budget,-6217.89,EUR,Planning
TXN0010796,2023-08-27,France,Retail,Retail Operations,6500,Professional Services,OPEX,Actual,-5299.49,EUR,CRM
TXN0001622,2023-01-03,France,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,38027.11,EUR,CRM
TXN0006179,2024-08-07,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-16034.49,EUR,ERP
TXN0004167,2023-12-04,Germany,Digital,Marketing,4010,Service Revenue,Revenue,Actual,54804.41,EUR,CRM
TXN0016955,2023-11-30,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-26905.91,EUR,ERP
TXN0014776,2023-04-04,France,Digital,Marketing,4010,Service Revenue,Revenue,Budget,21774.33,EUR,ERP
TXN0017225,2024-05-29,France,Retail,Sales,6100,Salaries,OPEX,Budget,-18159.36,EUR,Planning
TXN0011258,2023-02-13,Spain,Digital,Marketing,4000,Product Revenue,Revenue,Budget,39554.72,EUR,ERP
TXN0017976,2024-12-15,Germany,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Budget,-45004.19,EUR,Planning
TXN0012712,2024-01-01,Spain,B2B,Corporate Sales,4000,Product Revenue,Revenue,Actual,20398.26,EUR,CRM
TXN0005747,2023-11-13,Germany,B2B,Finance,6300,Travel & Expenses,OPEX,Actual,-4108.08,EUR,ERP
TXN0018084,2023-04-12,Germany,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-44751.04,EUR,ERP
TXN0006934,2024-03-29,Germany,Digital,IT & Data,4010,Service Revenue,Revenue,Actual,75822.39,EUR,ERP
TXN0013635,2024-03-04,France,Retail,Sales,4000,Product Revenue,Revenue,Actual,112153.35,EUR,ERP
TXN0011271,2023-11-03,France,B2B,,6200,Cloud & Software,OPEX,Budget,-6128.94,EUR,ERP
TXN0017093,2024-09-20,Spain,Retail,Sales,4010,Service Revenue,Revenue,Actual,49665.34,EUR,ERP
TXN0011873,2023-01-16,France,Digital,IT & Data,6100,Salaries,OPEX,Budget,-10340.7,EUR,ERP
TXN0012563,2024-05-23,France,B2B,Finance,4000,Product Revenue,Revenue,Budget,15069.88,EUR,ERP
TXN0012586,2024-10-25,Germany,Digital,IT & Data,6400,Marketing Spend,OPEX,Budget,-8770.93,EUR,ERP
TXN0006004,2024-03-10,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-11623.86,EUR,CRM
TXN0005084,2023-11-16,Germany,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,83641.83,EUR,Planning
TXN0011533,2024-11-21,Germany,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-46498.7,EUR,ERP
TXN0015371,2024-05-22,Spain,Retail,Retail Operations,6100,Salaries,OPEX,Budget,-4157.31,EUR,ERP
TXN0019692,2024-02-09,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Budget,-21072.39,EUR,CRM
TXN0010173,2024-01-14,Germany,Retail,Retail Operations,6200,Cloud & Software,OPEX,Actual,-7042.06,EUR,ERP
TXN0012488,2024-08-01,Germany,Retail,Sales,4010,Service Revenue,Revenue,Budget,21570.5,EUR,ERP
TXN0010912,2024-01-23,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Budget,-20572.21,EUR,ERP
TXN0011234,2023-11-18,France,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Actual,-75936.38,EUR,ERP
TXN0003459,2024-09-06,Germany,Retail,Retail Operations,6200,Cloud & Software,OPEX,Budget,-8688.24,EUR,ERP
TXN0003296,2024-08-04,France,B2B,Finance,5000,Cost of Goods Sold,COGS,Actual,-45713.81,EUR,ERP
TXN0015406,2024-02-08,France,B2B,Finance,4000,Product Revenue,Revenue,Budget,27406.54,EUR,CRM
TXN0006557,2023-04-14,France,Retail,Sales,4000,Product Revenue,Revenue,Actual,24301.86,EUR,Planning
TXN0009469,2024-10-08,Germany,Retail,Sales,6400,Marketing Spend,OPEX,Actual,-16988.37,EUR,ERP
TXN0006073,2024-06-08,Germany,Digital,Marketing,6200,Cloud & Software,OPEX,Actual,-12239.13,EUR,ERP
TXN0013645,2023-08-23,Germany,B2B,Finance,6400,Marketing Spend,OPEX,Actual,-4700.5,EUR,CRM
TXN0007145,2023-06-20,Germany,B2B,Finance,6500,Professional Services,OPEX,Budget,-16678.18,EUR,ERP
TXN0013685,2023-03-11,Germany,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Actual,-18752.09,EUR,Planning
TXN0013177,2024-09-13,France,Retail,Retail Operations,6200,Cloud & Software,OPEX,Actual,-2207.45,EUR,ERP
TXN0009446,2023-07-15,Germany,Retail,Sales,6400,Marketing Spend,OPEX,Actual,-8896.96,EUR,ERP
TXN0017699,2023-05-09,Spain,B2B,Finance,4000,Product Revenue,Revenue,Actual,25320.9,EUR,ERP
TXN0015263,2024-02-21,Germany,Retail,Sales,6100,Salaries,OPEX,Actual,-2676.92,EUR,CRM
TXN0005904,2024-07-21,Spain,B2B,Finance,5000,Cost of Goods Sold,COGS,Budget,-24484.81,EUR,ERP
TXN0008376,2023-04-08,Germany,Digital,IT & Data,4010,Service Revenue,Revenue,Actual,76273.14,EUR,Planning
TXN0012551,2023-10-16,Germany,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,49116.89,EUR,ERP
TXN0008058,2023-12-17,France,Retail,Sales,6100,Salaries,OPEX,Budget,-12779.52,EUR,CRM
TXN0019647,2024-05-24,Germany,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,80987.51,EUR,ERP
TXN0006003,2024-04-12,France,B2B,Corporate Sales,6100,Salaries,OPEX,Actual,-12310.3,EUR,ERP
TXN0013867,2023-07-18,Germany,Digital,Marketing,6400,Marketing Spend,OPEX,Budget,-14669.61,EUR,Planning
TXN0016324,2024-02-09,France,Digital,IT & Data,6500,Professional Services,OPEX,Budget,-3757.9,EUR,ERP
TXN0005457,2023-04-27,Spain,Retail,Sales,6100,Salaries,OPEX,Budget,-6598.68,EUR,ERP
TXN0016430,2023-06-23,Germany,Retail,Sales,6400,Marketing Spend,OPEX,Budget,-13716.25,EUR,ERP
TXN0018022,2023-11-25,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-44020.29,EUR,ERP
TXN0011011,2024-01-23,Germany,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Actual,-26189.95,EUR,CRM
TXN0000484,2024-08-05,Germany,B2B,Finance,6400,Marketing Spend,OPEX,Actual,-6225.63,EUR,ERP
TXN0013298,2024-11-01,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-11298.56,EUR,ERP
TXN0001316,2023-08-07,France,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,37429.05,EUR,ERP
TXN0003016,2023-12-03,France,Digital,IT & Data,6300,Travel & Expenses,OPEX,Actual,-9014.95,EUR,ERP
TXN0013463,2024-02-03,France,Retail,Sales,4010,Service Revenue,Revenue,Budget,12351.81,EUR,ERP
TXN0018593,2024-07-13,Germany,B2B,Finance,4000,Product Revenue,Revenue,Actual,34017.77,EUR,ERP
TXN0007538,2024-04-28,France,Retail,Retail Operations,6400,Marketing Spend,OPEX,Budget,-6201.56,EUR,Planning
TXN0008619,2023-01-11,Germany,Retail,Sales,4010,Service Revenue,Revenue,Budget,74961.79,EUR,ERP
TXN0016577,2023-02-19,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-25595.57,EUR,ERP
TXN0007781,2024-01-10,France,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,35597.2,EUR,CRM
TXN0013149,2023-09-19,Germany,B2B,Finance,6200,Cloud & Software,OPEX,Actual,-2273.09,EUR,CRM
TXN0018693,2023-01-01,France,Digital,Marketing,6500,Professional Services,OPEX,Actual,-13444.05,EUR,Planning
TXN0008409,2023-01-21,France,Digital,IT & Data,6100,Salaries,OPEX,Actual,-10347.1,EUR,Planning
TXN0002486,2023-09-21,Germany,B2B,Finance,4000,Product Revenue,Revenue,Actual,13143.52,EUR,Planning
TXN0012026,2023-01-08,France,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Budget,-19110.96,EUR,Planning
TXN0008679,2024-03-01,Spain,Retail,Retail Operations,6400,Marketing Spend,OPEX,Actual,-26202.46,EUR,ERP
TXN0014772,2024-07-31,France,Retail,Retail Operations,4010,Service Revenue,Revenue,Actual,98990.7,EUR,ERP
TXN0012045,2024-06-19,Spain,Digital,Marketing,4010,Service Revenue,Revenue,Actual,63252.57,EUR,ERP
TXN0000908,2023-05-07,France,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-8829.95,EUR,CRM
TXN0001577,2024-02-05,France,B2B,Corporate Sales,6500,Professional Services,OPEX,Budget,-13017.81,EUR,ERP
TXN0005688,2023-06-29,France,B2B,Corporate Sales,4010,Service Revenue,Revenue,Actual,76874.01,EUR,CRM
TXN0007874,2023-09-08,Germany,Retail,Sales,4010,Service Revenue,Revenue,Actual,20927.55,EUR,Planning
TXN0008441,2023-12-09,Spain,Retail,Sales,6500,Professional Services,OPEX,Budget,-11934.67,EUR,CRM
TXN0001340,2023-10-26,France,B2B,Finance,5000,Cost of Goods Sold,COGS,Budget,-6920.24,EUR,ERP
TXN0013229,2023-05-13,Spain,Retail,Sales,6100,Salaries,OPEX,Budget,-7709.29,EUR,Planning
TXN0006292,2024-04-12,France,Retail,Retail Operations,6500,Professional Services,OPEX,Budget,-3911.88,EUR,ERP
TXN0008699,2023-11-21,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-13568.28,EUR,Planning
TXN0011666,2023-09-01,France,Digital,IT & Data,6200,Cloud & Software,OPEX,Actual,-17202.41,EUR,CRM
TXN0012315,2024-01-09,Germany,Digital,Marketing,5000,Cost of Goods Sold,COGS,Actual,-33066.49,EUR,Planning
TXN0012063,2023-02-05,France,Digital,IT & Data,6100,Salaries,OPEX,Actual,-5538.1,EUR,ERP
TXN0017856,2024-12-04,Germany,B2B,Corporate Sales,4000,Product Revenue,Revenue,Actual,36560.8,EUR,ERP
TXN0001990,2024-11-06,Germany,Retail,Sales,6100,Salaries,OPEX,Actual,-7376.61,EUR,ERP
TXN0008787,2023-07-01,Germany,Retail,Retail Operations,6500,Professional Services,OPEX,Budget,-8557.2,EUR,ERP
TXN0013982,2023-04-04,Germany,B2B,Finance,5000,Cost of Goods Sold,COGS,Actual,-25495.32,EUR,CRM
TXN0016793,2024-05-02,Germany,Digital,Marketing,6500,Professional Services,OPEX,Actual,-3541.95,EUR,ERP
TXN0009026,2024-10-03,Germany,B2B,Finance,6300,Travel & Expenses,OPEX,Actual,-4112.51,EUR,CRM
TXN0013348,2023-11-15,Spain,Digital,IT & Data,4010,Service Revenue,Revenue,Actual,26554.93,EUR,CRM
TXN0013723,2024-08-30,France,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Budget,-34340.17,EUR,ERP
TXN0014565,2024-06-12,Germany,B2B,Finance,6500,Professional Services,OPEX,Actual,-24038.85,EUR,Planning
TXN0019740,2024-11-07,Germany,B2B,Corporate Sales,6100,Salaries,OPEX,Actual,-4916.99,EUR,ERP
TXN0011108,2023-05-09,France,Retail,Sales,4010,Service Revenue,Revenue,Actual,74790.75,EUR,CRM
TXN0000122,2024-05-03,France,Digital,IT & Data,4010,Service Revenue,Revenue,Actual,30172.28,EUR,CRM
TXN0002610,2024-08-27,Spain,Retail,Sales,4000,Product Revenue,Revenue,Budget,40697.91,EUR,Planning
TXN0005227,2023-08-16,France,Retail,Retail Operations,6100,Salaries,OPEX,Budget,-4483.17,EUR,ERP
TXN0019185,2023-03-18,Germany,Retail,Sales,4010,Service Revenue,Revenue,Actual,160143.25,EUR,ERP
TXN0014854,2024-12-26,France,B2B,Finance,6500,Professional Services,OPEX,Actual,-10740.31,EUR,ERP
TXN0006246,2023-08-31,France,B2B,Finance,6300,Travel & Expenses,OPEX,Budget,-22469.99,EUR,Planning
TXN0010295,2024-07-20,France,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,10009.65,EUR,ERP
TXN0005101,2024-02-07,Germany,Digital,Marketing,6100,Salaries,OPEX,Actual,-9463.33,EUR,Planning
TXN0000954,2023-11-09,Germany,Digital,Marketing,5000,Cost of Goods Sold,COGS,Budget,-18206.53,EUR,ERP
TXN0008310,2024-02-29,France,Retail,Sales,4000,Product Revenue,Revenue,Actual,14791.08,EUR,ERP
TXN0012969,2023-01-04,France,B2B,Finance,6500,Professional Services,OPEX,Budget,-10490.13,EUR,ERP
TXN0007579,2024-03-29,Germany,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Budget,-8458.14,EUR,Planning
TXN0006726,2024-03-03,France,Retail,Sales,6200,Cloud & Software,OPEX,Actual,-2994.63,EUR,Planning
TXN0016819,2024-05-14,France,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Actual,-26365.98,EUR,Planning
TXN0005906,2023-04-19,France,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Actual,-16865.2,EUR,ERP
TXN0010114,2024-02-06,France,Digital,IT & Data,4010,Service Revenue,Revenue,Actual,30608.85,EUR,Planning
TXN0010572,2023-03-24,France,Digital,IT & Data,6200,Cloud & Software,OPEX,Budget,-1268.63,EUR,ERP
TXN0004615,2024-02-14,Spain,Retail,Sales,4010,Service Revenue,Revenue,Actual,71287.93,EUR,ERP
TXN0002541,2023-07-31,France,B2B,Corporate Sales,4010,Service Revenue,Revenue,Budget,34918.97,EUR,ERP
TXN0005971,2024-06-28,France,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Actual,-55013.72,EUR,CRM
TXN0001271,2023-09-27,France,B2B,Finance,6100,Salaries,OPEX,Actual,-13073.41,EUR,Planning
TXN0015235,2024-01-08,France,Digital,Marketing,6400,Marketing Spend,OPEX,Actual,-2658.71,EUR,ERP
TXN0008511,2024-05-09,Germany,Digital,Marketing,6100,Salaries,OPEX,Budget,-3332.85,EUR,ERP
TXN0001692,2024-10-12,Germany,Digital,IT & Data,6200,Cloud & Software,OPEX,Budget,-20442.73,EUR,ERP
TXN0013360,2023-12-01,France,Retail,Sales,6100,Salaries,OPEX,Actual,-2332.35,EUR,Planning
TXN0017364,2024-03-20,Spain,B2B,Corporate Sales,6500,Professional Services,OPEX,Actual,-22252.37,EUR,ERP
TXN0009751,2023-08-02,France,Digital,Marketing,5000,Cost of Goods Sold,COGS,Actual,-10942.83,EUR,CRM
TXN0002728,2023-01-30,Germany,Retail,Sales,6500,Professional Services,OPEX,Actual,-3406.75,EUR,Planning
TXN0009619,2023-10-24,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-29084.28,EUR,CRM
TXN0003435,2023-06-22,Spain,Retail,Retail Operations,6200,Cloud & Software,OPEX,Budget,-2465.86,EUR,Planning
TXN0014346,2024-06-21,France,Retail,Retail Operations,4010,Service Revenue,Revenue,Actual,35970.07,EUR,ERP
TXN0007540,2024-04-06,Germany,Retail,Sales,6300,Travel & Expenses,OPEX,Actual,-4074.84,EUR,ERP
TXN0005684,2023-11-13,Spain,Retail,Sales,6300,Travel & Expenses,OPEX,Actual,-3393.05,EUR,ERP
TXN0002975,2023-01-13,France,Retail,Sales,4000,Product Revenue,Revenue,Actual,39912.74,EUR,CRM
TXN0008117,2023-03-28,France,Digital,Marketing,6500,Professional Services,OPEX,Actual,-4232.56,EUR,Planning
TXN0009388,2024-09-16,Germany,B2B,Corporate Sales,6500,Professional Services,OPEX,Actual,-2032.92,EUR,Planning
TXN0017201,2024-09-24,Germany,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Actual,-18090.62,EUR,ERP
TXN0002046,2024-12-26,Germany,B2B,Corporate Sales,6100,Salaries,OPEX,Actual,-13918.04,EUR,ERP
TXN0007529,2024-08-10,France,B2B,Finance,5000,Cost of Goods Sold,COGS,Actual,-25116.94,EUR,Planning
TXN0007151,2024-03-13,Spain,Digital,Marketing,5000,Cost of Goods Sold,COGS,Budget,-13022.4,EUR,Planning
TXN0006187,2023-10-13,Germany,Digital,Marketing,4000,Product Revenue,Revenue,Actual,55954.46,EUR,ERP
TXN0010959,2024-04-26,France,B2B,Finance,6100,Salaries,OPEX,Actual,-11230.17,EUR,Planning
TXN0002737,2024-02-24,France,Digital,IT & Data,6100,Salaries,OPEX,Actual,-5012.3,EUR,ERP
TXN0017602,2023-05-10,Germany,Retail,Retail Operations,6200,Cloud & Software,OPEX,Actual,-5523.8,EUR,ERP
TXN0001209,2023-07-28,Spain,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-2720.56,EUR,CRM
TXN0013628,2023-03-19,France,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Actual,-38751.74,EUR,ERP
TXN0011163,2024-02-02,France,Retail,Retail Operations,6400,Marketing Spend,OPEX,Budget,-16290.69,EUR,ERP
TXN0015030,2024-06-07,France,B2B,Corporate Sales,6500,Professional Services,OPEX,Actual,-6513.36,EUR,ERP
TXN0015664,2024-05-16,Spain,B2B,Corporate Sales,4010,Service Revenue,Revenue,Actual,70500.54,EUR,ERP
TXN0016675,2023-09-28,Spain,Digital,Marketing,4000,Product Revenue,Revenue,Actual,19458.21,EUR,Planning
TXN0008872,2024-02-19,France,Retail,Sales,4000,Product Revenue,Revenue,Budget,48708.32,EUR,CRM
TXN0005859,2023-09-08,Germany,Retail,Sales,4000,Product Revenue,Revenue,Actual,27136.73,EUR,ERP
TXN0016115,2023-10-16,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Budget,-14517.03,EUR,ERP
TXN0016474,2024-11-07,France,Digital,Marketing,4010,Service Revenue,Revenue,Actual,44507.53,EUR,ERP
TXN0017204,2023-02-06,France,Digital,IT & Data,6300,Travel & Expenses,OPEX,Budget,-11291.95,EUR,ERP
TXN0001091,2024-01-03,Germany,B2B,Corporate Sales,4000,Product Revenue,Revenue,Actual,36228.04,EUR,ERP
TXN0003121,2024-03-31,France,Retail,Sales,4010,Service Revenue,Revenue,Budget,175306.07,EUR,ERP
TXN0015845,2024-09-16,Spain,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-25568.99,EUR,CRM
TXN0010500,2024-08-23,France,B2B,Finance,5000,Cost of Goods Sold,COGS,Actual,-24115.36,EUR,ERP
TXN0004673,2023-06-03,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-19072.93,EUR,ERP
TXN0001534,2023-05-18,Germany,B2B,Finance,6100,Salaries,OPEX,Actual,-33536.59,EUR,ERP
TXN0015489,2023-06-11,France,B2B,Corporate Sales,6200,Cloud & Software,OPEX,Actual,-10430.94,EUR,ERP
TXN0001412,2024-02-15,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Budget,-14769.28,EUR,ERP
TXN0010008,2023-05-02,Germany,B2B,Finance,4010,Service Revenue,Revenue,Budget,60227.18,EUR,Planning
TXN0012957,2023-12-20,Germany,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,14233.53,EUR,ERP
TXN0003201,2024-11-04,Spain,B2B,Corporate Sales,6100,Salaries,OPEX,Actual,-9790.37,EUR,ERP
TXN0004541,2024-03-13,Spain,Retail,Sales,4000,Product Revenue,Revenue,Budget,21638.86,EUR,CRM
TXN0002615,2023-03-18,France,Retail,Sales,4000,Product Revenue,Revenue,Actual,90589.37,EUR,ERP
TXN0017780,2023-01-27,Spain,B2B,Finance,4000,Product Revenue,Revenue,Actual,33115.42,EUR,ERP
TXN0018050,2024-06-12,Spain,Retail,Retail Operations,6300,Travel & Expenses,OPEX,Budget,-9026.29,EUR,CRM
TXN0002547,2024-08-04,Spain,Retail,Sales,6200,Cloud & Software,OPEX,Budget,-2606.01,EUR,ERP
TXN0019106,2024-04-04,Germany,Retail,Sales,4010,Service Revenue,Revenue,Budget,32338.14,EUR,CRM
TXN0011980,2023-12-20,France,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-917.52,EUR,ERP
TXN0014128,2023-02-15,France,B2B,Finance,6500,Professional Services,OPEX,Actual,-5498.56,EUR,ERP
TXN0005349,2023-08-15,Germany,Retail,Sales,6100,Salaries,OPEX,Actual,-9592.07,EUR,ERP
TXN0002665,2023-06-07,France,Digital,IT & Data,6200,Cloud & Software,OPEX,Actual,-16695.51,EUR,CRM
TXN0014879,2023-11-05,Spain,Retail,Sales,6100,Salaries,OPEX,Actual,-4151.1,EUR,ERP
TXN0017177,2024-03-08,France,Digital,IT & Data,6400,Marketing Spend,OPEX,Budget,-13165.72,EUR,ERP
TXN0010075,2024-07-14,France,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-3329.71,EUR,ERP
TXN0001458,2023-11-29,France,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Actual,-11471.95,EUR,ERP
TXN0009252,2024-03-31,France,Digital,IT & Data,4010,Service Revenue,Revenue,Actual,28584.19,EUR,CRM
TXN0013269,2023-06-13,France,B2B,Finance,6100,Salaries,OPEX,Budget,-5560.55,EUR,ERP
TXN0008342,2024-12-04,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Budget,-21112.25,EUR,ERP
TXN0015443,2024-02-19,Germany,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Budget,-32351.4,EUR,CRM
TXN0006642,2023-01-10,France,Digital,Marketing,5000,Cost of Goods Sold,COGS,Actual,-34794.25,EUR,ERP
TXN0006077,2023-08-09,France,Digital,IT & Data,6100,Salaries,OPEX,Actual,-3644.63,EUR,ERP
TXN0010716,2023-11-01,France,Retail,Retail Operations,6400,Marketing Spend,OPEX,Budget,-13235.08,EUR,ERP
TXN0014087,2023-12-01,France,B2B,Corporate Sales,6300,Travel & Expenses,OPEX,Budget,-4868.2,EUR,ERP
TXN0016888,2023-10-29,Spain,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-13190.64,EUR,ERP
TXN0003837,2023-05-24,Spain,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-24822.76,EUR,ERP
